transaction_id,customer_id,customer_name,customer_email,transaction_timestamp,product_code,product_name,amount,payment_method,shipping_address,order_status,customer_feedback
TXN-20241108-001471,CUST-EU-0417,Ms. Mary Martinez,mary.martinez@mail.com,11/08/2024 11:42 PM,BOOK-FICTION-1563,Python Programming,$65.99,credit_card,"8376 Oak Road, Chicago, NY 27447",Delivered on 11/11/2024,Average product
TXN-20251003-001472,CUST-ASIA-0253,John Brown,john.brown@shop.com,2025-10-03T11:22:33Z,ELEC-CAMERA-4657,Samsung Galaxy S24,846.59,DEBIT CARD - Mastercard,"2556 Oak Road, Liverpool, UK, LS1 1AA",Processing,Perfect! 5/5 stars
TXN-20240628-001473,CUSTUK0198,  JOHN MILLER  ,JOHN.MILLER@EXAMPLE.COM,28/06/2024 19:40,BOOK-EBOOK-8089,Python Programming,$29.18,PayPal,,Processing,Perfect! 5/5 stars
TXN-20250708-001474,CUST-CA-0452,Jennifer Williams,JENNIFER.WILLIAMS@TEST.COM,07/08/2025 03:22 PM,HOME-LIGHTING-5554,LED Floor Lamp,$245.69,Debit Card - Visa,"2058 Oak Road, Birmingham, UK, LS1 1AA",Shipped (est. arrival: July 15),Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20240926-001475,CUST-US-0167,Dr. Michael Jones,MICHAEL.JONES@TEST.COM,26/09/2024 19:32,HOME-DECOR-6194,Wall Art Decoration,€1009.52,Credit Card (Visa),"9180 Main St, Birmingham, UK, M1 1AA",Delivered on 05/10/2024,Excellent quality 👍
TXN-20240831-001476,CUST-UK-0398,MR. JENNIFER DAVIS,jennifer.davis@shop.com,08/31/2024 11:09 AM,CLOTH-SHOES-2998,Summer Dress (M),$65.97,Credit Card (Visa),"3336 High Street, Birmingham, UK, SW1A 1AA",Shipped (est. arrival: September 05),Poor quality 😞
TXN-20240823-001477,CUST-UK-0439,Dr. John Davis,user@domain,23/08/2024 11:58,ELEC-CAMERA-4870,Samsung Galaxy S24,£1344.88,PayPal,"3705 High Street, London, UK, SW1A 1AA",Processing,Average product
TXN-20251017-001478,CUST-CA-0476,  mrs. richard williams  ,,17/10/2025 16:48,HOME-FURNITURE-1998,LED Floor Lamp,£1042.94,CREDIT CARD,"2007 Elm Street, Liverpool, UK, B1 1AA",Shipped (est. arrival: October 24),
TXN-20251228-001479,CUST-UK-0002,  Mr. Sarah Hernandez  ,sarah.hernandez@email.com,"December 28, 2025 at 6:17PM",ELEC-AUDIO-8287,Samsung Galaxy S24,"$1,749.80",credit_card,"4539 Main St, London, UK, L1 1AA",Delivered on 2026-01-06,Average product
TXN-20240516-001480,CUST-US-0117,ms. william wilson,william.wilson@test.com,05/16/2024 07:57 AM,ELEC-CAMERA-2946,Samsung Galaxy S24,£1257.88,Credit Card (Mastercard),"817 High Street, Phoenix, AZ 24612",Cancelled,Arrived damaged 😠
TXN-20250103-001481,CUST-UK-0020,Jennifer Hernandez,jennifer.hernandez@example.com,01/03/2025 01:27 PM,BOOK-EBOOK-9302,Business Magazine,92.27,DEBIT CARD - Mastercard,"4523 Oak Road, Los Angeles, TX 12731",Cancelled - 03/01/2025,Average product
TXN-20240409-001482,CUST-UK-0174,JOHN SMITH,john.smith@test.com,04/09/2024 04:54 PM,CLOTH-JACKET-8778,Levis Jeans 32x34,$198.89,DEBIT CARD - Mastercard,"8240 High Street, Los Angeles, NY 60909",Delivered on 13/04/2024,
TXN-20240611-001483,CUST-UK-0100,,emma.anderson@test.com,2024-06-11T14:14:28Z,CLOTH-SHIRT-1863,Levis Jeans 32x34,€30.38,credit_card,"5742 Park Ave, Phoenix, CA 29976",Processing,
TXN-20241210-001484,CUST-ASIA-0345,sarah wilson,SARAH.WILSON@TEST.COM,"December 10, 2024 at 11:59PM",BOOK-TEXTBOOK-4691,Python Programming,$24.27,Debit Card - Visa,,Cancelled - 11/12/2024,Disappointed 😢
TXN20250825001485,CUST-ASIA-0413,EMMA WILLIAMS,emma.williams@example.com,08/25/2025 05:34 PM,HOME-DECOR-7000,Kitchen Mixer,$367.23,Apple Pay,"656 High Street, Birmingham, UK, L1 1AA",Cancelled - 25/08/2025,Excellent quality 👍
TXN-20241222-001486,CUST-CA-0290,Joseph Johnson,,"December 22, 2024 at 6:16PM",ELEC-PHONE-6690,iPhone 15 Pro Max (256GB),$957.36,CREDIT CARD,"439 Elm Street, Manchester, UK, B1 1AA",Processing,Good value for money
TXN-20251022-001487,CUST-ASIA-0134,Mr. James Davis,james.davis@mail.com,"October 22, 2025 at 11:33AM",HOME-DECOR-1947,Kitchen Mixer,£510.13,CREDIT CARD,"5371 Oak Road, Phoenix, TX 69391",Shipped (est. arrival: October 27),Good value for money
TXN-20240419-001488,CUST-CA-0003,dr. lisa rodriguez,lisa.rodriguez@test.com,19/04/2024 07:45,CLOTH-DRESS-7762,Leather Jacket [L],€186.16,Credit Card (Mastercard),"333 High Street, Liverpool, UK, B1 1AA",Cancelled - 19/04/2024,Good value for money
TXN-20250512-001489,CUST-ASIA-0029,robert smith,robert.smith@example.com,05/12/2025 07:53 PM,HOME-FURNITURE-8903,Wall Art Decoration,$996.93,Credit Card (Visa),"6351 High Street, Manchester, UK, L1 1AA",Processing,
TXN-20240403-001490,CUST-EU-0427,MS. RICHARD BROWN,,2024-04-03T20:14:30Z,SPORT-FITNESS-8622,Diving Gear Set,€327.56,Google Pay,"5654 Oak Road, Birmingham, UK, LS1 1AA",Delivered on 2024-04-06,Arrived damaged 😠
TXN-20251029-001491,CUST-US-0027,lisa smith,lisa.smith@mail.com,"October 29, 2025 at 12:58AM",SPORT-FITNESS-7191,Yoga Mat Premium,410.12,Credit Card (Visa),"1643 Main St, Los Angeles, CA 29617",Shipped (est. arrival: November 04),Average product
TXN-20250920-001492,CUST-US-0382,Linda Johnson,linda.johnson@test.com,"September 20, 2025 at 8:02PM",BOOK-EBOOK-9489,Digital Marketing eBook,$35.35,Apple Pay,"3759 Elm Street, Manchester, UK, M1 1AA",Processing,
TXN-20250125-001493,CUST-CA-0497,,,25/01/2025 20:50,ELEC-LAPTOP-6353,"MacBook Pro 14""",$666.48,credit_card,"1371 High Street, Birmingham, UK, B1 1AA",Delivered on 01/02/2025,Arrived damaged 😠
TXN-20241202-001494,CUST-EU-0151,william wilson,william.wilson@shop.com,02/12/2024 15:07,HOME-KITCHEN-9244,Queen Bedding Set,$315.61,PayPal,"2135 Oak Road, Phoenix, TX 23876",Cancelled,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20250614-001495,CUST-UK-0382,LISA BROWN,LISA.BROWN@EMAIL.COM,06/14/2025 09:48 PM,SPORT-WATER-7838,Diving Gear Set,$294.64,Apple Pay,"5110 Elm Street, London, UK, SW1A 1AA",Processing,Disappointed 😢
TXN-20240505-001496,CUST-ASIA-0305,Dr. Linda Garcia,LINDA.GARCIA@MAIL.COM,05/05/2024 12:29,BOOK-FICTION-6645,Data Science Handbook,,PayPal,"2393 High Street, Leeds, UK, LS1 1AA",Cancelled - 06/05/2024,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20240511-001497,CUST-ASIA-0305,  Mr. Patricia Jones  ,PATRICIA.JONES@EXAMPLE.COM,"May 11, 2024 at 2:48PM",ELEC-TABLET-4828,Sony Camera A7,$1148.74,CREDIT CARD,"2822 High Street, Manchester, UK, M1 1AA",Processing,
TXN-20260110-001498,CUST-CA-0214,Mrs. Robert Wilson,robert.wilson@email.com,10/01/2026 08:14,ELEC-LAPTOP-9964,iPhone 15 Pro Max (256GB),1295.72,DEBIT CARD - Mastercard,"7487 Main St, New York, IL 11052",Delivered on 2026-01-13,Excellent quality 👍
TXN-20251013-001499,CUST-ASIA-0036,MICHAEL WILLIAMS,michael.williams@mail.com,2025-10-13T15:40:23Z,ELEC-CAMERA-4309,Bose Headphones,£1779.62,Credit Card (Mastercard),"6073 Main St, Phoenix, AZ 95922",Delivered on 15/10/2025,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN20240814001500,CUST-UK-0072,Robert Wilson,robert.wilson@shop.com,"August 14, 2024 at 10:55AM",CLOTH-JACKET-1139,Cotton T-Shirt,€263.97,Credit Card (Mastercard),"1438 Park Ave, New York, TX 20375",Shipped (est. arrival: August 21),Disappointed 😢
TXN-20240321-001501,CUST-EU-0137,joseph jones,joseph.jones@email.com,"March 21, 2024 at 8:46PM",HOME-DECOR-9293,Wall Art Decoration,€122.97,CREDIT CARD,"9750 Park Ave, London, UK, B1 1AA",Processing,
TXN-20240909-001502,CUST-ASIA-0299,,emma.williams@test.com,09/09/2024 10:18 PM,SPORT-WINTER-3924,Camping Tent 4-Person,165.17,Credit Card (Mastercard),"4919 Elm Street, Leeds, UK, SW1A 1AA",Delivered on 2024-09-18,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20250115-001503,CUST-US-0379,mrs. lisa lopez,lisa.lopez@test.com,2025-01-15T22:46:53Z,CLOTH-JACKET-6544,Levis Jeans 32x34,$228.90,PayPal,"9746 Oak Road, Los Angeles, IL 96345",Shipped (est. arrival: January 21),
TXN-20251115-001504,CUST-ASIA-0081,ms. patricia anderson,patricia.anderson@example.com,"November 15, 2025 at 5:26PM",BOOK-NONFICTION-4379,Python Programming,84.91,Apple Pay,"9489 Elm Street, Phoenix, TX 38872",Cancelled - 15/11/2025,
TXN-20241127-001505,CUST-ASIA-0111,William Rodriguez,william.rodriguez@email.com,27/11/2024 19:30,CLOTH-DRESS-8097,Levis Jeans 32x34,$240.09,Credit Card (Mastercard),"7053 Elm Street, New York, AZ 30212",Shipped (est. arrival: December 04),Good value for money
TXN-20251108-001506,CUST-UK-0342,  Mary Garcia  ,mary.garcia@test.com,"November 8, 2025 at 6:06PM",HOME-FURNITURE-7288,Queen Bedding Set,£218.79,Apple Pay,"8487 Oak Road, Chicago, NY 46082",Processing,Average product
TXN-20240729-001507,CUST-US-0464,mr. david wilson,DAVID.WILSON@SHOP.COM,29/07/2024 10:43,ELEC-LAPTOP-7698,Samsung Galaxy S24,"$1,122.23",Credit Card (Mastercard),"7005 Oak Road, London, UK, M1 1AA",Delivered on 07/08/2024,Arrived damaged 😠
TXN-20250611-001508,CUST-ASIA-0041,  Dr. William Garcia  ,william.garcia@mail.com,"June 11, 2025 at 9:56AM",BOOK-EBOOK-8682,Python Programming,$83.96,Credit Card (Mastercard),"6577 High Street, Chicago, CA 32940",Cancelled - 11/06/2025,Not worth the price
TXN-20250419-001509,CUST-US-0207,MR. JOHN WILLIAMS,,2025-04-19T16:23:45Z,BOOK-MAGAZINE-6851,The Great Gatsby [Paperback],$17.37,DEBIT CARD - Mastercard,"5672 High Street, Manchester, UK, LS1 1AA",Processing,Excellent quality 👍
TXN-20251026-001510,CUST-ASIA-0008,dr. david rodriguez,,10/26/2025 09:31 PM,ELEC-AUDIO-3545,iPhone 15 Pro Max (256GB),,credit_card,"7812 Elm Street, Phoenix, AZ 22463",Shipped (est. arrival: November 02),
TXN-20250917-001511,CUST-CA-0449,DAVID GARCIA,david.garcia@example.com,17/09/2025 05:33,BOOK-FICTION-2680,Business Magazine,$71.53,credit_card,"5017 Main St, Birmingham, UK, M1 1AA",Shipped (est. arrival: September 21),Perfect! 5/5 stars
TXN-20250322-001512,CUST-UK-0250,  Ms. Sarah Johnson  ,sarah.johnson@email.com,03/22/2025 01:15 PM,BOOK-EBOOK-3987,Python Programming,$43.29,DEBIT CARD - Mastercard,,Cancelled,Disappointed 😢
TXN-20240407-001513,CUST-EU-0355,,invalid-email,"April 7, 2024 at 1:37PM",HOME-BEDDING-1202,Queen Bedding Set,€1442.97,Debit Card - Visa,,Shipped (est. arrival: April 10),Disappointed 😢
TXN-20240810-001514,CUST-US-0091,Mr. Joseph Garcia,joseph.garcia@email.com,"August 10, 2024 at 1:13PM",HOME-FURNITURE-4570,Modern Sofa Set,$587.49,DEBIT CARD - Mastercard,"6851 Oak Road, Manchester, UK, L1 1AA",Cancelled - 11/08/2024,Excellent quality 👍
TXN-20240821-001515,CUST-ASIA-0085,,william.wilson@example.com,"August 21, 2024 at 8:23PM",CLOTH-JACKET-8299,Leather Jacket [L],$285.79,Credit Card (Visa),,Cancelled - 23/08/2024,Excellent quality 👍
TXN-20240204-001516,CUST-CA-0351,Jennifer Davis,JENNIFER.DAVIS@EXAMPLE.COM,02/04/2024 07:32 PM,HOME-FURNITURE-5022,Kitchen Mixer,"€1,035.74",credit_card,"869 Oak Road, New York, TX 97072",Cancelled,Excellent quality 👍
TXN-20250528-001517,CUST-CA-0244,Ms. Lisa Lopez,lisa.lopez@test.com,"May 28, 2025 at 3:06PM",SPORT-TEAM-8622,Ski Jacket Waterproof,£66.14,Credit Card (Visa),"6154 High Street, Manchester, UK, L1 1AA",Processing,
TXN-20250705-001518,CUST-EU-0371,Mrs. Richard Davis,richard.davis@test.com,2025-07-05T22:51:21Z,ELEC-PHONE-4751,Samsung Galaxy S24,$495.21,Debit Card - Visa,,Processing,Average product
TXN-20240809-001519,CUST-CA-0430,MRS. EMMA DAVIS,emma.davis@test.com,08/09/2024 10:45 AM,ELEC-AUDIO-5431,Bose Headphones,$637.00,CREDIT CARD,"7279 Oak Road, Phoenix, TX 28805",Cancelled - 10/08/2024,Average product
TXN-20241209-001520,CUST-US-0385,,patricia.brown@test.com,"December 9, 2024 at 11:04PM",HOME-LIGHTING-6942,Wall Art Decoration,$1371.01,Credit Card (Visa),"5109 Main St, Los Angeles, IL 13871",Cancelled - 09/12/2024,Poor quality 😞
TXN-20240906-001521,CUST-EU-0371,sarah jones,sarah.jones@example.com,09/06/2024 07:50 PM,BOOK-EBOOK-3661,The Great Gatsby [Paperback],,credit_card,"1615 Oak Road, Houston, CA 23581",Processing,Poor quality 😞
TXN-20240323-001522,CUST-UK-0463,  Ms. John Lopez  ,JOHN.LOPEZ@SHOP.COM,23/03/2024 18:26,HOME-LIGHTING-7381,Modern Sofa Set,$960.72,Google Pay,"1506 Park Ave, New York, TX 73469",Cancelled - 25/03/2024,Average product
TXN-20250328-001523,CUST-UK-0357,WILLIAM DAVIS,william.davis@test.com,28/03/2025 19:30,SPORT-FITNESS-9071,Diving Gear Set,,credit_card,"7186 Oak Road, Manchester, UK, B1 1AA",Processing,Disappointed 😢
TXN-20250601-001524,CUST-US-0101,Ms. John Brown,john.brown@email.com,"June 1, 2025 at 2:41PM",SPORT-TEAM-2436,Ski Jacket Waterproof,£169.41,PayPal,"2924 Oak Road, Los Angeles, CA 86193",Cancelled - 03/06/2025,
TXN-20250426-001525,CUST-UK-0378,Dr. Richard Anderson,richard.anderson@email.com,2025-04-26T02:32:07Z,HOME-BEDDING-5716,Wall Art Decoration,$250.64,Debit Card - Visa,"1246 High Street, Houston, IL 65255",Processing,Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20250808-001526,CUST-ASIA-0464,MS. PATRICIA HERNANDEZ,patricia.hernandez@test.com,2025-08-08T15:27:00Z,BOOK-NONFICTION-3383,Python Programming,£59.99,Credit Card (Visa),"803 Oak Road, Phoenix, AZ 51435",Processing,
TXN-20250415-001527,CUST-CA-0123,Ms. David Martinez,david.martinez@shop.com,"April 15, 2025 at 7:33PM",CLOTH-PANTS-9281,Levis Jeans 32x34,$175.10,CREDIT CARD,"9517 High Street, Birmingham, UK, L1 1AA",Delivered on 2025-04-24,Perfect! 5/5 stars
TXN-20250705-001528,CUST-EU-0179,Sarah Garcia,sarah.garcia@test.com,2025-07-05T08:38:33Z,BOOK-NONFICTION-6896,Data Science Handbook,$94.78,Credit Card (Visa),"3228 Park Ave, Manchester, UK, L1 1AA",Processing,
TXN-20250208-001529,CUST-UK-0079,David Williams,david.williams@mail.com,"February 8, 2025 at 3:34PM",BOOK-EBOOK-4750,Business Magazine,£14.09,CREDIT CARD,"9408 High Street, Manchester, UK, SW1A 1AA",Processing,Disappointed 😢
TXN-20241014-001530,CUST-ASIA-0499,MARY SMITH,mary.smith@test.com,2024-10-14T16:49:38Z,BOOK-TEXTBOOK-2780,Business Magazine,58.29,credit_card,"9508 Oak Road, Los Angeles, IL 62457",Shipped (est. arrival: October 19),Average product
TXN-20250905-001531,CUST-EU-0244,MR. WILLIAM LOPEZ,william.lopez@test.com,2025-09-05T19:50:00Z,CLOTH-JACKET-6814,Cotton T-Shirt,,credit_card,"4387 Park Ave, London, UK, B1 1AA",Delivered on 11/09/2025,Disappointed 😢
TXN-20240816-001532,CUST-UK-0311,Dr. Sarah Anderson,,2024-08-16T17:28:29Z,ELEC-CAMERA-9183,Bose Headphones,€363.37,Credit Card (Mastercard),"5305 High Street, London, UK, SW1A 1AA",Shipped (est. arrival: August 22),
TXN-20250416-001533,CUST-US-0380,Mrs. Lisa Anderson,LISA.ANDERSON@MAIL.COM,16/04/2025 11:15,SPORT-FITNESS-6229,Yoga Mat Premium,$333.31,Credit Card (Mastercard),"2539 Main St, Leeds, UK, B1 1AA",Delivered on 2025-04-18,
TXN-20251201-001534,CUST-ASIA-0272,Sarah Anderson,sarah.anderson@email.com,12/01/2025 12:34 PM,CLOTH-PANTS-3083,Nike Running Shoes - Size 10,$234.70,DEBIT CARD - Mastercard,"1400 Oak Road, Liverpool, UK, L1 1AA",Shipped (est. arrival: December 05),
TXN-20250718-001535,CUST-CA-0223,MS. JOSEPH SMITH,joseph.smith@mail.com,2025-07-18T21:41:50Z,ELEC-CAMERA-4418,Sony Camera A7,€323.35,CREDIT CARD,"1853 Elm Street, New York, TX 35001",Shipped (est. arrival: July 25),
TXN-20241009-001536,CUST-CA-0456,MRS. RICHARD MARTINEZ,user@domain,10/09/2024 01:04 PM,CLOTH-JACKET-5700,Nike Running Shoes - Size 10,$109.72,Credit Card (Mastercard),"9355 Park Ave, Houston, NY 95539",Processing,Good value for money
TXN-20250803-001537,CUST-CA-0480,michael jones,michael.jones@mail.com,"August 3, 2025 at 6:03PM",ELEC-AUDIO-4059,Sony Camera A7,€544.30,DEBIT CARD - Mastercard,"6540 Park Ave, New York, NY 39496",Cancelled,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20251003-001538,CUST-US-0006,joseph wilson,joseph.wilson@email.com,"October 3, 2025 at 6:53PM",ELEC-TABLET-1476,"MacBook Pro 14""",€1305.64,PayPal,"7804 High Street, Liverpool, UK, SW1A 1AA",Processing,Average product
TXN-20250417-001539,CUST-CA-0291,SARAH GARCIA,sarah.garcia@test.com,"April 17, 2025 at 9:27AM",ELEC-AUDIO-3043,iPhone 15 Pro Max (256GB),"$1,019.33",PayPal,"2759 High Street, Phoenix, NY 19734",Cancelled - 19/04/2025,Average product
TXN-20250511-001540,CUST-CA-0478,SARAH ANDERSON,sarah.anderson@test.com,2025-05-11T16:49:50Z,HOME-DECOR-5094,Queen Bedding Set,$483.77,credit_card,"8438 Oak Road, Los Angeles, IL 92978",Processing,Good value for money
TXN-20250206-001541,CUST-US-0273,EMMA RODRIGUEZ,emma.rodriguez@test.com,"February 6, 2025 at 3:23PM",CLOTH-JACKET-2897,Summer Dress (M),$275.60,DEBIT CARD - Mastercard,"7440 Elm Street, London, UK, LS1 1AA",Cancelled,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20250926-001542,CUST-US-0471,Joseph Rodriguez,JOSEPH.RODRIGUEZ@EXAMPLE.COM,2025-09-26T08:05:02Z,BOOK-FICTION-6588,Python Programming,$85.20,Apple Pay,"6405 Park Ave, Chicago, IL 82520",Processing,Perfect! 5/5 stars
TXN-20240813-001543,CUST-UK-0411,mr. emma martinez,emma.martinez@email.com,"August 13, 2024 at 10:24AM",CLOTH-PANTS-2675,Leather Jacket [L],$162.90,Apple Pay,"1585 High Street, Phoenix, AZ 30993",Cancelled,Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20251106-001544,CUST-ASIA-0045,  sarah johnson  ,SARAH.JOHNSON@MAIL.COM,06/11/2025 12:29,SPORT-TEAM-8779,Camping Tent 4-Person,$115.93,Credit Card (Mastercard),"7907 Main St, Liverpool, UK, LS1 1AA",Shipped (est. arrival: November 10),Good value for money
TXN-20241215-001545,CUST-ASIA-0417,Mr. Mary Brown,mary.brown@test.com,12/15/2024 03:36 PM,ELEC-CAMERA-4199,Bose Headphones,$1504.42,Credit Card (Visa),,Processing,
TXN-20250602-001546,CUST-ASIA-0162,MARY MARTINEZ,mary.martinez@shop.com,"June 2, 2025 at 7:27AM",HOME-LIGHTING-5114,Modern Sofa Set,$1016.14,Apple Pay,"4128 Main St, Birmingham, UK, B1 1AA",Processing,Average product
TXN-20250519-001547,CUSTEU0179,mrs. linda garcia,linda.garcia@example.com,"May 19, 2025 at 10:27AM",ELEC-TABLET-8766,Samsung Galaxy S24,£576.75,Google Pay,"8304 Main St, New York, TX 91087",Processing,Excellent quality 👍
TXN-20251103-001548,CUST-ASIA-0053,,MARY.JONES@SHOP.COM,03/11/2025 19:54,BOOK-NONFICTION-7456,Digital Marketing eBook,$58.16,Credit Card (Mastercard),"6269 Park Ave, Liverpool, UK, M1 1AA",Cancelled - 05/11/2025,Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20250831-001549,CUST-ASIA-0009,dr. david jones,DAVID.JONES@MAIL.COM,2025-08-31T07:32:30Z,ELEC-AUDIO-1779,Bose Headphones,$152.88,PayPal,"2273 Oak Road, Manchester, UK, M1 1AA",Shipped (est. arrival: September 06),Perfect! 5/5 stars
TXN-20250919-001550,CUST-ASIA-0031,  Mrs. Robert Hernandez  ,ROBERT.HERNANDEZ@MAIL.COM,"September 19, 2025 at 12:13PM",CLOTH-PANTS-7853,Summer Dress (M),$248.53,Google Pay,"3111 Park Ave, London, UK, M1 1AA",Processing,Arrived damaged 😠
TXN-20250320-001551,CUST-US-0216,Linda Smith,LINDA.SMITH@MAIL.COM,03/20/2025 08:54 AM,HOME-FURNITURE-5233,Wall Art Decoration,1192.95,PayPal,"7115 Park Ave, New York, CA 50694",Processing,Poor quality 😞
TXN-20250314-001552,CUST-EU-0212,WILLIAM MARTINEZ,william.martinez@shop.com,03/14/2025 01:36 PM,SPORT-OUTDOOR-9810,Ski Jacket Waterproof,£454.73,Google Pay,,Processing,Disappointed 😢
TXN-20241229-001553,CUST-CA-0434,  mr. jennifer hernandez  ,jennifer.hernandez@mail.com,2024-12-29T19:05:10Z,BOOK-FICTION-4443,The Great Gatsby [Paperback],$16.42,CREDIT CARD,"8078 Main St, Chicago, CA 37553",Processing,
TXN-20240807-001554,CUST-ASIA-0172,MS. RICHARD GARCIA,richard.garcia@shop.com,2024-08-07T09:55:18Z,CLOTH-JACKET-3083,Summer Dress (M),$194.51,DEBIT CARD - Mastercard,"2833 Park Ave, London, UK, LS1 1AA",Shipped (est. arrival: August 12),Perfect! 5/5 stars
TXN-20240122-001555,CUST-CA-0222,  william martinez  ,,"January 22, 2024 at 6:04PM",ELEC-PHONE-9938,iPhone 15 Pro Max (256GB),"$1,647.54",Credit Card (Mastercard),"2292 High Street, Chicago, NY 54335",Delivered on 30/01/2024,Average product
TXN-20240605-001556,CUST-ASIA-0467,Mrs. Robert Williams,ROBERT.WILLIAMS@SHOP.COM,2024-06-05T18:17:20Z,CLOTH-SHOES-2743,Summer Dress (M),€193.00,CREDIT CARD,"8193 Main St, London, UK, B1 1AA",Delivered on 2024-06-10,Poor quality 😞
TXN-20240719-001557,CUST-UK-0362,Dr. Emma Wilson,,2024-07-19T15:36:29Z,CLOTH-SHIRT-1575,Summer Dress (M),£76.07,DEBIT CARD - Mastercard,"2256 High Street, Houston, TX 83293",Cancelled,
TXN-20250315-001558,CUSTEU0299,Mrs. Jennifer Wilson,user@domain,15/03/2025 23:36,SPORT-WATER-9117,Ski Jacket Waterproof,£128.23,Credit Card (Mastercard),"9309 Oak Road, Houston, IL 99389",Delivered on 2025-03-19,Arrived damaged 😠
TXN-20251213-001559,CUST-ASIA-0186,Mrs. Linda Garcia,LINDA.GARCIA@SHOP.COM,12/13/2025 07:37 PM,BOOK-FICTION-3139,Business Magazine,£96.65,CREDIT CARD,"6046 Park Ave, Manchester, UK, SW1A 1AA",Delivered on 2025-12-21,
TXN-20251230-001560,CUST-US-0442,MS. JENNIFER JONES,jennifer.jones@mail.com,2025-12-30T13:28:31Z,HOME-DECOR-2280,Modern Sofa Set,$96.43,credit_card,"7553 Elm Street, New York, AZ 64309",Processing,Arrived damaged 😠
TXN-20250407-001561,CUST-CA-0170,MICHAEL WILLIAMS,MICHAEL.WILLIAMS@EMAIL.COM,2025-04-07T14:41:48Z,HOME-LIGHTING-8098,Modern Sofa Set,948.12,Debit Card - Visa,"783 Elm Street, Liverpool, UK, SW1A 1AA",Processing,
TXN-20241105-001562,CUST-US-0184,John Hernandez,john.hernandez@email.com,"November 5, 2024 at 7:11AM",BOOK-NONFICTION-7793,Python Programming,$37.29,PayPal,"9420 High Street, Birmingham, UK, B1 1AA",Shipped (est. arrival: November 12),Perfect! 5/5 stars
TXN-20240114-001563,CUST-CA-0014,DR. LISA JONES,lisa.jones@test.com,14/01/2024 15:52,BOOK-MAGAZINE-6528,Data Science Handbook,£25.92,Credit Card (Mastercard),"2711 Park Ave, Houston, NY 60354",Shipped (est. arrival: January 21),
TXN20250514001564,CUST-CA-0005,Lisa Martinez,lisa.martinez@example.com,2025-05-14T13:13:15Z,SPORT-FITNESS-2225,Diving Gear Set,$51.07,Google Pay,"28 Main St, Birmingham, UK, M1 1AA",Cancelled,Poor quality 😞
TXN-20250111-001565,CUST-US-0071,  EMMA BROWN  ,emma.brown@shop.com,"January 11, 2025 at 9:04PM",BOOK-TEXTBOOK-8291,Python Programming,$31.23,CREDIT CARD,"3716 Elm Street, Birmingham, UK, M1 1AA",Shipped (est. arrival: January 17),Average product
TXN-20240329-001566,CUSTEU0453,Joseph Anderson,JOSEPH.ANDERSON@EMAIL.COM,03/29/2024 10:52 AM,ELEC-TABLET-7241,"MacBook Pro 14""",,PayPal,"5386 High Street, Chicago, CA 49515",Shipped (est. arrival: April 02),
TXN-20241128-001567,CUST-ASIA-0262,,linda.lopez@test.com,11/28/2024 11:41 AM,BOOK-EBOOK-6165,Business Magazine,£20.74,Apple Pay,"4821 High Street, Chicago, NY 66782",Shipped (est. arrival: December 01),Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20240608-001568,CUSTEU0258,  LISA GARCIA  ,lisa.garcia@mail.com,06/08/2024 08:01 AM,HOME-LIGHTING-2884,Kitchen Mixer,£589.22,Apple Pay,,Processing,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20240726-001569,CUST-CA-0215,Mrs. Richard Davis,richard.davis@shop.com,26/07/2024 11:08,CLOTH-SHIRT-2458,Levis Jeans 32x34,£177.06,Google Pay,"20 Elm Street, Houston, NY 64661",Cancelled - 26/07/2024,Arrived damaged 😠
